id,title,date_earliest,date_latest,thumb_vs,production_country,production_region,production_minting_place
00231,Kappadokien: Artaxias,18,19,http://ww2.smb.museum/mk_edit/images/n0/242/vs_thumb.jpg,Türkei,Kappadokien,Caesarea (Kayseri)
00232,Kommagene: Antiochos IV.,38,72,http://ww2.smb.museum/mk_edit/images/n0/243/vs_thumb.jpg,Türkei,Kommagene,
00233,Röm. Republik: M. Lollius Palikanus,-45,-45,http://ww2.smb.museum/mk_edit/images/n0/244/vs_thumb.jpg,Italien,Italia,Rom
00234,Röm. Republik: C. Iulius Caesar und M. Mettius,-100,-44,http://ww2.smb.museum/mk_edit/images/n0/245/vs_thumb.jpg,Italien,Italia,Rom
00235,Röm. Republik: C. Antonius,-43,-43,http://ww2.smb.museum/mk_edit/images/n0/246/vs_thumb.jpg,Griechenland,Makedonien,
00236,Röm. Republik: L. Cestius und C. Norbanus,-43,-43,http://ww2.smb.museum/mk_edit/images/n0/247/vs_thumb.jpg,Italien,Italia,Rom
00237,Röm. Republik: L. Mussidius Longus,-42,-42,http://ww2.smb.museum/mk_edit/images/n0/248/vs_thumb.jpg,Italien,Italia,Rom
00238,Röm. Republik: L. Mussidius Longus,-42,-42,http://ww2.smb.museum/mk_edit/images/n0/249/vs_thumb.jpg,Italien,Italia,Rom
00239,Röm. Republik: Sex. Pompeius Magnus,-106,-48,http://ww2.smb.museum/mk_edit/images/n0/250/vs_thumb.jpg,Italien,Sizilien,
00240,Röm. Republik: C. Numonius Vaala,-41,-41,http://ww2.smb.museum/mk_edit/images/n0/251/vs_thumb.jpg,Italien,Italia,Rom
00241,Röm. Republik: C. Numonius Vaala,-41,-41,http://ww2.smb.museum/mk_edit/images/n0/252/vs_thumb.jpg,Italien,Italia,Rom
00242,"Röm. Republik: M. Barbatius Pollio, M. Antonius und C. Iulius Caesar (Octavianus)",-83,-30,http://ww2.smb.museum/mk_edit/images/n0/253/vs_thumb.jpg,Türkei,Kleinasien,
00243,"Röm. Republik: M. Barbatius Pollio, M. Antonius und C. Iulius Caesar (Octavianus)",-83,-30,http://ww2.smb.museum/mk_edit/images/n0/254/vs_thumb.jpg,Türkei,Kleinasien,
00244,Augustus,-63,14,http://ww2.smb.museum/mk_edit/images/n0/255/vs_thumb.jpg,Frankreich,Gallia,Lyon
00245,Augustus,-63,14,http://ww2.smb.museum/mk_edit/images/n0/256/vs_thumb.jpg,Frankreich,Gallia,Lyon
00246,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n0/257/vs_thumb.jpg,Italien,Italia,Rom
00247,Elis,-360,-340,http://ww2.smb.museum/mk_edit/images/n0/258/vs_thumb.jpg,Griechenland,Elis,Elis
00248,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n0/259/vs_thumb.jpg,Frankreich,Gallia,Lyon
00249,Domitianus,51,96,http://ww2.smb.museum/mk_edit/images/n0/260/vs_thumb.jpg,Italien,Italia,Rom
00250,Domitianus,51,96,http://ww2.smb.museum/mk_edit/images/n0/261/vs_thumb.jpg,Italien,Italia,Rom
00251,Nerva,30,98,http://ww2.smb.museum/mk_edit/images/n0/262/vs_thumb.jpg,Italien,Italia,Rom
00252,Nerva,30,98,http://ww2.smb.museum/mk_edit/images/n0/263/vs_thumb.jpg,Italien,Italia,Rom
00253,Traianus,53,117,http://ww2.smb.museum/mk_edit/images/n0/264/vs_thumb.jpg,Italien,Italia,Rom
00254,Traianus,53,117,http://ww2.smb.museum/mk_edit/images/n0/265/vs_thumb.jpg,Italien,Italia,Rom
00255,Diva Marciana,53,112,http://ww2.smb.museum/mk_edit/images/n0/266/vs_thumb.jpg,Italien,Italia,Rom
00256,Diva Matidia,76,138,http://ww2.smb.museum/mk_edit/images/n0/267/vs_thumb.jpg,Italien,Italia,Rom
00257,Hadrianus,76,138,http://ww2.smb.museum/mk_edit/images/n0/268/vs_thumb.jpg,Italien,Italia,Rom
00258,Hadrianus,76,138,http://ww2.smb.museum/mk_edit/images/n0/269/vs_thumb.jpg,Italien,Italia,Rom
00259,Antoninus Pius,86,161,http://ww2.smb.museum/mk_edit/images/n0/270/vs_thumb.jpg,Italien,Italia,Rom
00260,Antoninus Pius,86,161,http://ww2.smb.museum/mk_edit/images/n0/271/vs_thumb.jpg,Italien,Italia,Rom
00261,Diva Faustina (Maior),86,161,http://ww2.smb.museum/mk_edit/images/n0/272/vs_thumb.jpg,Italien,Italia,Rom
00262,Diva Faustina (Maior),86,161,http://ww2.smb.museum/mk_edit/images/n0/273/vs_thumb.jpg,Italien,Italia,Rom
00263,Antoninus Pius,86,161,http://ww2.smb.museum/mk_edit/images/n0/274/vs_thumb.jpg,Italien,Italia,Rom
00264,Marcus Aurelius,121,180,http://ww2.smb.museum/mk_edit/images/n0/275/vs_thumb.jpg,Italien,Italia,Rom
00265,Marcus Aurelius,121,180,http://ww2.smb.museum/mk_edit/images/n0/276/vs_thumb.jpg,Italien,Italia,Rom
00266,Marcus Aurelius,121,180,http://ww2.smb.museum/mk_edit/images/n0/277/vs_thumb.jpg,Italien,Italia,Rom
00267,Commodus,161,192,http://ww2.smb.museum/mk_edit/images/n0/278/vs_thumb.jpg,Italien,Italia,Rom
00268,Commodus,161,192,http://ww2.smb.museum/mk_edit/images/n0/279/vs_thumb.jpg,Italien,Italia,Rom
00269,Septimius Severus,146,211,http://ww2.smb.museum/mk_edit/images/n0/280/vs_thumb.jpg,Italien,Italia,Rom
00270,Septimius Severus,146,211,http://ww2.smb.museum/mk_edit/images/n0/281/vs_thumb.jpg,Italien,Italia,Rom
00271,Iulia Domna,170,217,http://ww2.smb.museum/mk_edit/images/n0/240/vs_thumb.jpg,Italien,Italia,Rom
00272,Iulia Domna,170,217,http://ww2.smb.museum/mk_edit/images/n0/282/vs_thumb.jpg,Italien,Italia,Rom
00273,Macrinus,164,218,http://ww2.smb.museum/mk_edit/images/n0/283/vs_thumb.jpg,Italien,Italia,Rom
00274,Macrinus,164,218,http://ww2.smb.museum/mk_edit/images/n0/284/vs_thumb.jpg,Italien,Italia,Rom
00275,Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n0/285/vs_thumb.jpg,Italien,Italia,Rom
00276,Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n0/286/vs_thumb.jpg,Italien,Italia,Rom
00278,Iulia Mamaea,208,235,http://ww2.smb.museum/mk_edit/images/n0/288/vs_thumb.jpg,Italien,Italia,Rom
00279,Iulia Mamaea,208,235,http://ww2.smb.museum/mk_edit/images/n0/289/vs_thumb.jpg,Italien,Italia,Rom
00280,Maximinus Thrax,172,238,http://ww2.smb.museum/mk_edit/images/n0/290/vs_thumb.jpg,Italien,Italia,Rom
00281,Maximinus Thrax,172,238,http://ww2.smb.museum/mk_edit/images/n0/291/vs_thumb.jpg,Italien,Italia,Rom
00282,Gordianus III.,225,244,http://ww2.smb.museum/mk_edit/images/n0/292/vs_thumb.jpg,Italien,Italia,Rom
00283,Gordianus III.,225,244,http://ww2.smb.museum/mk_edit/images/n0/293/vs_thumb.jpg,Italien,Italia,Rom
00284,Traianus Decius,190,251,http://ww2.smb.museum/mk_edit/images/n0/294/vs_thumb.jpg,Italien,Italia,Rom
00285,Traianus Decius,190,251,http://ww2.smb.museum/mk_edit/images/n0/295/vs_thumb.jpg,Italien,Italia,Rom
00286,Gallienus,213,268,http://ww2.smb.museum/mk_edit/images/n0/296/vs_thumb.jpg,Italien,Italia,Rom
00287,Gallienus,213,268,http://ww2.smb.museum/mk_edit/images/n0/297/vs_thumb.jpg,Italien,Italia,Rom
00294,Constantinus I.,316,337,http://ww2.smb.museum/mk_edit/images/n0/303/vs_thumb.jpg,Italien,Italia,Ticinum-Pavia
00295,Spotttaler auf das Augsburger Interim,1549,1549,http://ww2.smb.museum/mk_edit/images/n0/304/vs_thumb.jpg,Deutschland,Ostfriesland,Jever
00296,Constantinus I.,320,337,http://ww2.smb.museum/mk_edit/images/n0/305/vs_thumb.jpg,Großbritannien,Britannien,London
00297,Constantinus I.,318,337,http://ww2.smb.museum/mk_edit/images/n0/306/vs_thumb.jpg,Italien,Italia,Ticinum-Pavia
00298,Constantinus I.,319,337,http://ww2.smb.museum/mk_edit/images/n0/307/vs_thumb.jpg,Kroatien,Pannonien,Siscia (Sisak)
00299,Constantinus II.,317,340,http://ww2.smb.museum/mk_edit/images/n0/308/vs_thumb.jpg,Griechenland,Makedonien,Thessaloniki
00300,Constantinus I.,327,337,http://ww2.smb.museum/mk_edit/images/n0/310/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul)
00301,Constantinus I.,334,337,http://ww2.smb.museum/mk_edit/images/n0/311/vs_thumb.jpg,Italien,Italia,Aquileia
00302,Constantinus II.,317,340,http://ww2.smb.museum/mk_edit/images/n0/312/vs_thumb.jpg,Kroatien,Pannonien,Siscia (Sisak)
00303,Constans,320,350,http://ww2.smb.museum/mk_edit/images/n0/313/vs_thumb.jpg,Italien,Italia,Aquileia
00304,Constantius II.,317,361,http://ww2.smb.museum/mk_edit/images/n0/315/vs_thumb.jpg,Italien,Italia,Rom
00305,Magnentius,301,353,http://ww2.smb.museum/mk_edit/images/n0/316/vs_thumb.jpg,Deutschland,Gallia,Trier
00306,Constantius II.,317,361,http://ww2.smb.museum/mk_edit/images/n0/317/vs_thumb.jpg,Deutschland,Gallia,Trier
00307,Vetranio,350,356,http://ww2.smb.museum/mk_edit/images/n0/318/vs_thumb.jpg,Kroatien,Pannonien,Siscia (Sisak)
00308,Vetranio,350,356,http://ww2.smb.museum/mk_edit/images/n0/319/vs_thumb.jpg,Kroatien,Pannonien,Siscia (Sisak)
00309,Valentinianus I.,321,375,http://ww2.smb.museum/mk_edit/images/n0/320/vs_thumb.jpg,Türkei,Oriens,Antiochia (Antakya)
00310,Valens,328,378,http://ww2.smb.museum/mk_edit/images/n0/321/vs_thumb.jpg,Frankreich,Gallia,Arles
00311,Valentinianus I.,321,375,http://ww2.smb.museum/mk_edit/images/n0/322/vs_thumb.jpg,Deutschland,Gallia,Trier
00312,Valens,328,378,http://ww2.smb.museum/mk_edit/images/n0/323/vs_thumb.jpg,Türkei,Oriens,Antiochia (Antakya)
00313,Aelia Flaccilla,347,386,http://ww2.smb.museum/mk_edit/images/n0/324/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul)
00314,Aelia Eudoxia,377,404,http://ww2.smb.museum/mk_edit/images/n0/325/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul)
00315,Arcadius,377,408,http://ww2.smb.museum/mk_edit/images/n0/326/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul)
00316,Honorius,384,423,http://ww2.smb.museum/mk_edit/images/n0/327/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul)
00317,Honorius,384,423,http://ww2.smb.museum/mk_edit/images/n0/328/vs_thumb.jpg,Italien,Italia,Ravenna
00318,Ptolemäer: Ptolemaios II.,-367,-282,http://ww2.smb.museum/mk_edit/images/n0/309/vs_thumb.jpg,Libanon,Phönizien,Tyros (Sur)
00319,Syrakus: Hieronymos,-215,-214,http://ww2.smb.museum/mk_edit/images/n0/329/vs_thumb.jpg,Italien,Sizilien,Syrakus
00320,Septimius Severus,146,211,http://ww2.smb.museum/mk_edit/images/n0/330/vs_thumb.jpg,Italien,Italia,Rom
00321,Persischer Satrap: Pixodaros,-340,-334,http://ww2.smb.museum/mk_edit/images/n0/331/vs_thumb.jpg,Türkei,Karien,
00322,Elis,-350,-323,http://ww2.smb.museum/mk_edit/images/n0/332/vs_thumb.jpg,Griechenland,Elis,Elis
00323,Tenedos,-189,-100,http://ww2.smb.museum/mk_edit/images/n0/333/vs_thumb.jpg,Türkei,Inseln der Troas,Tenedos
00324,Samos,213,268,http://ww2.smb.museum/mk_edit/images/n0/334/vs_thumb.jpg,Griechenland,Ionische Inseln,Samos
00325,Faustina (Minor),121,180,http://ww2.smb.museum/mk_edit/images/n0/335/vs_thumb.jpg,Italien,Italia,Rom
00326,Röm. Republik: L. Roscius Fabatus,-64,-64,http://ww2.smb.museum/mk_edit/images/n0/336/vs_thumb.jpg,Italien,Italia,Rom
00327,Velia,-340,-310,http://ww2.smb.museum/mk_edit/images/n0/337/vs_thumb.jpg,Italien,Lukanien,Velia
00328,Athen,-136,-135,http://ww2.smb.museum/mk_edit/images/n0/338/vs_thumb.jpg,Griechenland,Attika,Athen
00329,Makedonien: Antigonos Gonatas,-319,-239,http://ww2.smb.museum/mk_edit/images/n0/339/vs_thumb.jpg,Griechenland,Makedonien,Amphipolis
00330,Hadrianus,76,138,http://ww2.smb.museum/mk_edit/images/n0/340/vs_thumb.jpg,Italien,Italia,Rom
00331,Pergamon,-336,-320,http://ww2.smb.museum/mk_edit/images/n0/341/vs_thumb.jpg,Türkei,Mysien,Pergamon
00332,Poseidonia,-530,-500,http://ww2.smb.museum/mk_edit/images/n0/342/vs_thumb.jpg,Italien,Lukanien,Poseidonia-Paestum
00333,Brettii,-210,-210,http://ww2.smb.museum/mk_edit/images/n0/343/vs_thumb.jpg,Italien,Bruttium,Lokroi Epizephyrioi
00334,Rhaukos,-320,-270,http://ww2.smb.museum/mk_edit/images/n0/344/vs_thumb.jpg,Griechenland,Kreta,Rhaukos
00335,Hadrianus,76,138,http://ww2.smb.museum/mk_edit/images/n0/345/vs_thumb.jpg,Italien,Italia,Rom
00336,Kuschan: Vasudeva I.,190,225,http://ww2.smb.museum/mk_edit/images/n0/346/vs_thumb.jpg,Afghanistan,Gandhara,
00337,Syros,-150,-150,http://ww2.smb.museum/mk_edit/images/n0/347/vs_thumb.jpg,Griechenland,Ägäische Inseln,Syros
00338,Metapont,-375,-375,http://ww2.smb.museum/mk_edit/images/n0/348/vs_thumb.jpg,Italien,Lukanien,Metapont
00339,Kyzikos,-390,-340,http://ww2.smb.museum/mk_edit/images/n0/349/vs_thumb.jpg,Türkei,Mysien,Kyzikos
00340,Sabina,86,136,http://ww2.smb.museum/mk_edit/images/n0/350/vs_thumb.jpg,Italien,Italia,Rom
00348,Kyzikos,86,161,http://ww2.smb.museum/mk_edit/images/n0/358/vs_thumb.jpg,Türkei,Mysien,Kyzikos
00349,Katane,-415,-404,http://ww2.smb.museum/mk_edit/images/n0/359/vs_thumb.jpg,Italien,Sizilien,Katane
00350,Abdera,-475,-450,http://ww2.smb.museum/mk_edit/images/n0/360/vs_thumb.jpg,Griechenland,Thrakien,Abdera
00351,Kroton,-350,-300,http://ww2.smb.museum/mk_edit/images/n0/361/vs_thumb.jpg,Italien,Bruttium,
00352,Antoninus Pius,86,161,http://ww2.smb.museum/mk_edit/images/n0/362/vs_thumb.jpg,Italien,Italia,Rom
00353,Myrina,-150,-150,http://ww2.smb.museum/mk_edit/images/n0/363/vs_thumb.jpg,Türkei,Aeolis,Myrina
00354,Aitolische Liga,-220,-196,http://ww2.smb.museum/mk_edit/images/n0/364/vs_thumb.jpg,Griechenland,Aitolien,
00355,Ephesos,-258,-202,http://ww2.smb.museum/mk_edit/images/n0/365/vs_thumb.jpg,Türkei,Ionien,Ephesos
00356,Selinunt,-470,-440,http://ww2.smb.museum/mk_edit/images/n0/366/vs_thumb.jpg,Italien,Sizilien,Selinunt
00357,Hadrianus,76,138,http://ww2.smb.museum/mk_edit/images/n0/367/vs_thumb.jpg,Italien,Italia,Rom
00358,Pergamon,213,268,http://ww2.smb.museum/mk_edit/images/n0/368/vs_thumb.jpg,Türkei,Mysien,Pergamon
00359,Maroneia,-189,-45,http://ww2.smb.museum/mk_edit/images/n0/370/vs_thumb.jpg,Griechenland,Thrakien,Maroneia
00360,Röm. Republik: L. Cassius Longinus,-78,-78,http://ww2.smb.museum/mk_edit/images/n0/371/vs_thumb.jpg,Italien,Italia,Rom
00376,Naxos,-430,-420,http://ww2.smb.museum/mk_edit/images/n0/387/vs_thumb.jpg,Italien,Sizilien,Naxos
00377,Naxos,-530,-490,http://ww2.smb.museum/mk_edit/images/n0/388/vs_thumb.jpg,Italien,Sizilien,Naxos
00378,Röm. Republik: M. Antonius,-83,-30,http://ww2.smb.museum/mk_edit/images/n0/389/vs_thumb.jpg,Türkei,Ionien,Ephesos?
00379,Knidos,-465,-449,http://ww2.smb.museum/mk_edit/images/n0/390/vs_thumb.jpg,Türkei,Karien,Knidos
00381,Eryx,-410,-400,http://ww2.smb.museum/mk_edit/images/n0/392/vs_thumb.jpg,Italien,Sizilien,Eryx
00403,Deutsche Demokratische Republik: 1966 Leibniz,1933,2011,http://ww2.smb.museum/mk_edit/images/n0/415/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
00406,Deutsche Demokratische Republik: 1966 Schinkel,1936,2014,http://ww2.smb.museum/mk_edit/images/n0/418/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
00417,Theodosius II.,401,450,http://ww2.smb.museum/mk_edit/images/n0/429/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul)
00418,Valentinianus III.,419,455,http://ww2.smb.museum/mk_edit/images/n0/430/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul)
00419,Valentinianus III.,419,455,http://ww2.smb.museum/mk_edit/images/n0/431/vs_thumb.jpg,Italien,Italia,Ravenna
00420,Valentinianus III.,419,455,http://ww2.smb.museum/mk_edit/images/n0/432/vs_thumb.jpg,Italien,Italia,Ravenna
00421,Valentinianus III.,419,455,http://ww2.smb.museum/mk_edit/images/n0/433/vs_thumb.jpg,Italien,Italia,Rom?
00422,Licinia Eudoxia,422,493,http://ww2.smb.museum/mk_edit/images/n0/434/vs_thumb.jpg,Italien,Italia,Ravenna
00423,Galla Placidia,419,450,http://ww2.smb.museum/mk_edit/images/n0/436/vs_thumb.jpg,Italien,Italia,Ravenna
00424,Galla Placidia,419,450,http://ww2.smb.museum/mk_edit/images/n0/437/vs_thumb.jpg,Italien,Italia,Ravenna
00425,Theodosius II.,401,450,http://ww2.smb.museum/mk_edit/images/n0/438/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul)
00426,Leo I.,462,474,http://ww2.smb.museum/mk_edit/images/n0/439/vs_thumb.jpg,Griechenland,Makedonien,Thessaloniki
00427,Anthemius,467,472,http://ww2.smb.museum/mk_edit/images/n0/440/vs_thumb.jpg,Italien,Italia,Rom
00428,Athen,-410,-400,http://ww2.smb.museum/mk_edit/images/n0/441/vs_thumb.jpg,Griechenland,Attika,Athen
00429,Athen,-295,-294,http://ww2.smb.museum/mk_edit/images/n0/442/vs_thumb.jpg,Griechenland,Attika,Athen
00430,Caracalla,188,217,http://ww2.smb.museum/mk_edit/images/n0/443/vs_thumb.jpg,Italien,Italia,Rom
00431,Gallienus,213,268,http://ww2.smb.museum/mk_edit/images/n0/444/vs_thumb.jpg,Italien,Italia,Rom
00432,Seleukiden: Seleukos VI.,-120,-95,http://ww2.smb.museum/mk_edit/images/n0/445/vs_thumb.jpg,Türkei,Syria,Antiochia (Antakya)
00433,Caracalla,188,217,http://ww2.smb.museum/mk_edit/images/n0/446/vs_thumb.jpg,Italien,Italia,Rom
00434,Caracalla,188,217,http://ww2.smb.museum/mk_edit/images/n0/447/vs_thumb.jpg,Italien,Italia,Rom
00435,Röm. Republik: L. Memmius Galeria,-106,-106,http://ww2.smb.museum/mk_edit/images/n0/448/vs_thumb.jpg,Italien,Italia,Rom
00436,Röm. Republik: L. Memmius Galeria,-106,-106,http://ww2.smb.museum/mk_edit/images/n0/449/vs_thumb.jpg,Italien,Italia,Rom
00437,Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n0/450/vs_thumb.jpg,Italien,Italia,Rom
00438,Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n0/451/vs_thumb.jpg,Italien,Italia,Rom
00439,Lysimachos,-356,-323,http://ww2.smb.museum/mk_edit/images/n0/452/vs_thumb.jpg,Türkei,Thrakien,Lysimacheia
00440,Lysimachos: Nachahmung,-297,-200,http://ww2.smb.museum/mk_edit/images/n0/453/vs_thumb.jpg,Bulgarien,Thrakien,
00441,Augustus,-63,14,http://ww2.smb.museum/mk_edit/images/n0/454/vs_thumb.jpg,Frankreich,Gallia,Lyon
00442,Augustus: Nachahmung,-63,14,http://ww2.smb.museum/mk_edit/images/n0/455/vs_thumb.jpg,Deutschland,,
00443,Röm. Republik: Considius Nonianus,-57,-57,http://ww2.smb.museum/mk_edit/images/n0/456/vs_thumb.jpg,Italien,Italia,Rom
00444,Augustus,-63,14,http://ww2.smb.museum/mk_edit/images/n0/457/vs_thumb.jpg,Spanien,Hispania,Augusta Emerita (Mérida)
00445,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n0/458/vs_thumb.jpg,Frankreich,Gallia,Lyon
00446,Titus,39,81,http://ww2.smb.museum/mk_edit/images/n0/459/vs_thumb.jpg,Italien,Italia,Rom
00447,Traianus,53,117,http://ww2.smb.museum/mk_edit/images/n0/460/vs_thumb.jpg,Italien,Italia,Rom
00448,Antoninus Pius,86,161,http://ww2.smb.museum/mk_edit/images/n0/461/vs_thumb.jpg,Italien,Italia,Rom
00449,Caracalla,188,217,http://ww2.smb.museum/mk_edit/images/n0/462/vs_thumb.jpg,Italien,Italia,Rom
00450,Constantinus I.,313,337,http://ww2.smb.museum/mk_edit/images/n0/463/vs_thumb.jpg,Deutschland,Gallia,Trier
00451,Sidon,-420,-410,http://ww2.smb.museum/mk_edit/images/n0/464/vs_thumb.jpg,Libanon,Phönizien,Sidon (Saida)
00452,Seleukiden: Antiochos VIII.,-121,-96,http://ww2.smb.museum/mk_edit/images/n0/465/vs_thumb.jpg,Türkei,Kilikien,Tarsos
00454,Claudius,-10,54,http://ww2.smb.museum/mk_edit/images/n0/468/vs_thumb.jpg,Türkei,Asia,Ephesos?
00455,Alexandria: Antoninus Pius,86,161,http://ww2.smb.museum/mk_edit/images/n0/469/vs_thumb.jpg,Ägypten,Ägypten,Alexandria
00456,Byblos,164,218,http://ww2.smb.museum/mk_edit/images/n0/470/vs_thumb.jpg,Libanon,Phönizien,Byblos (Jbeil)
00458,Antiochia am Mäander,213,268,http://ww2.smb.museum/mk_edit/images/n0/472/vs_thumb.jpg,Türkei,Karien,Antiochia am Mäander
00459,Bizye,204,249,http://ww2.smb.museum/mk_edit/images/n0/473/vs_thumb.jpg,Türkei,Thrakien,Bizye
00460,Deutsche Demokratische Republik: 1990 Brandenburger Tor,1932,2008,http://ww2.smb.museum/mk_edit/images/n0/474/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
00461,Kaiserreich: 1917 Reformationsjubiläum,1463,1525,http://ww2.smb.museum/mk_edit/images/n0/475/vs_thumb.jpg,Deutschland,Sachsen,Muldenhütten
00462,Nerva,30,98,http://ww2.smb.museum/mk_edit/images/n0/476/vs_thumb.jpg,Italien,Italia,Rom
00463,Traianus,53,117,http://ww2.smb.museum/mk_edit/images/n0/477/vs_thumb.jpg,Italien,Italia,Rom
00464,Hadrianus,76,138,http://ww2.smb.museum/mk_edit/images/n0/478/vs_thumb.jpg,Italien,Italia,Rom
00465,Röm. Republik: T. Carisius,-46,-46,http://ww2.smb.museum/mk_edit/images/n0/479/vs_thumb.jpg,Italien,Italia,Rom
00466,Traianus: Restitution,53,117,http://ww2.smb.museum/mk_edit/images/n0/480/vs_thumb.jpg,Italien,Italia,Rom
00467,Bundesrepublik Deutschland: 1952 Germanisches Nationalmuseum,1952,1952,http://ww2.smb.museum/mk_edit/images/n0/481/vs_thumb.jpg,Deutschland,Bayern,München
00468,Bundesrepublik Deutschland: 1955 Schiller,1885,1968,http://ww2.smb.museum/mk_edit/images/n0/482/vs_thumb.jpg,Deutschland,Baden-Württemberg,Stuttgart
00470,Bundesrepublik Deutschland: 1979 Deutsches Archäologisches Institut,1979,1979,http://ww2.smb.museum/mk_edit/images/n0/484/vs_thumb.jpg,Deutschland,,Hamburg
00471,Ikos,-200,-100,http://ww2.smb.museum/mk_edit/images/n0/485/vs_thumb.jpg,Griechenland,Inseln vor Thessalien,Ikos
00472,Bundesrepublik Deutschland: 1991 Brandenburger Tor,1944,1991,http://ww2.smb.museum/mk_edit/images/n0/486/vs_thumb.jpg,Deutschland,,Berlin
00473,Danzig: 1923,1879,1944,http://ww2.smb.museum/mk_edit/images/n0/487/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
00474,Bundesrepublik Deutschland: 1999 Grundgesetz,1999,1999,http://ww2.smb.museum/mk_edit/images/n0/488/vs_thumb.jpg,Deutschland,Bayern,München
00475,Bundesrepublik Deutschland: 2002 Museumsinsel,1943,2002,http://ww2.smb.museum/mk_edit/images/n0/489/vs_thumb.jpg,Deutschland,Brandenburg,Berlin
00477,Röm. Republik: L. Aurelius Cotta,-105,-105,http://ww2.smb.museum/mk_edit/images/n0/407/vs_thumb.jpg,Italien,Italia,Rom
00478,Paestum,-100,-75,http://ww2.smb.museum/mk_edit/images/n0/491/vs_thumb.jpg,Italien,Lukanien,Poseidonia-Paestum
00479,Trapezus,-400,-300,http://ww2.smb.museum/mk_edit/images/n0/492/vs_thumb.jpg,Türkei,Pontos,Trapezus
00480,Paestum,-90,-40,http://ww2.smb.museum/mk_edit/images/n0/493/vs_thumb.jpg,Italien,Lukanien,Poseidonia-Paestum
00481,Paestum,-90,-40,http://ww2.smb.museum/mk_edit/images/n0/494/vs_thumb.jpg,Italien,Lukanien,Poseidonia-Paestum
00482,Claudius,-10,54,http://ww2.smb.museum/mk_edit/images/n0/495/vs_thumb.jpg,Italien,Italia,Rom
00484,Pautalia,188,217,http://ww2.smb.museum/mk_edit/images/n0/497/vs_thumb.jpg,Bulgarien,Thrakien,Pautalia (Kyustendil)
00485,Tarsos,188,217,http://ww2.smb.museum/mk_edit/images/n0/498/vs_thumb.jpg,Türkei,Kilikien,Tarsos
00486,Hadrianus,76,138,http://ww2.smb.museum/mk_edit/images/n0/499/vs_thumb.jpg,Italien,Italia,Rom
00487,Perge,213,268,http://ww2.smb.museum/mk_edit/images/n0/500/vs_thumb.jpg,Türkei,Pamphylien,Perge
00488,Septimius Severus,146,211,http://ww2.smb.museum/mk_edit/images/n0/501/vs_thumb.jpg,Italien,Italia,Rom
00489,Sikyon,-400,-370,http://ww2.smb.museum/mk_edit/images/n0/502/vs_thumb.jpg,Griechenland,Achaia,Sikyon
00490,Lucilla,149,181,http://ww2.smb.museum/mk_edit/images/n0/503/vs_thumb.jpg,Italien,Italia,Rom
00491,Koinon von Zypern,188,217,http://ww2.smb.museum/mk_edit/images/n0/504/vs_thumb.jpg,Zypern,Zypern,
00492,Ainos,-478,-450,http://ww2.smb.museum/mk_edit/images/n0/505/vs_thumb.jpg,Türkei,Thrakien,Ainos
